;id_professor;nome;anopubli;tipo;departamento
2137;103236c6-61e5-425f-9b2f-a73310328198;EFEITOS DO TRANSPORTE DO TEMPO DE ESPERA PRE-ABATE NO BEM-ESTAR NA QUALIDADE DE CARNE DE CORDEIROS;2013;PESQUISA;Departamento de Zootecnia
2138;4495dae5-0076-481a-86e7-8683bbb2b72c;XVIII SEMANA DA FISICA E PRIMEIRO SIMPOSIO DE PESQUISA E ENSINO DE FISICA DOS CAMPOS GERAIS.;2015;EXTENSAO;Departamento de Física
2139;4495dae5-0076-481a-86e7-8683bbb2b72c;ESTUDO DA LUZ COM MOMENTO ORBITAL  (ELMO);2000;PESQUISA;Departamento de Física
2140;4495dae5-0076-481a-86e7-8683bbb2b72c;XIX SEMANA DA FISICA E SEGUNDO SIMPOSIO DE PESQUISA E ENSINO DE FISICA DOS CAMPOS GERAIS.;2016;EXTENSAO;Departamento de Física
2141;4495dae5-0076-481a-86e7-8683bbb2b72c;ESTUDO DO MOMENTO ANGULAR ORBITAL DO FOTON;2000;PESQUISA;Departamento de Física
2142;4cabf32f-b646-4b7f-a649-fd8debab3582,62eba4fc-57cf-460a-88e0-1b7fa99e5fe2,0bf63c47-5fae-4a4e-a695-a8a12f681699;PIBID;2010;EXTENSAO;Departamento de Matemática e Estatística
2143;0bf63c47-5fae-4a4e-a695-a8a12f681699;POLINOMIOS ORTOGONAIS E SEUS SIMILARES: CONSTRUCAO E PROPRIEDADES -  CNPQ (305148/2012-5);2015;PESQUISA;Departamento de Matemática e Estatística
2144;0bf63c47-5fae-4a4e-a695-a8a12f681699;LOCALIZACAO DE ZEROS DE POLINOMIOS NO DISCO UNITARIO: PROBLEMAS E DESAFIOS ( FAPESP - PROCESSO N. 2013/08012-8);2013;PESQUISA;Departamento de Matemática e Estatística
2145;85f9c85f-5355-4401-aec5-362cc3b93ade,66e62613-b98f-477f-ac12-4d9a078bbd5f;SENSORY ACCEPTABILITY AND PHYSICAL STABILITY ASSESSMENT OF SOY-BASED DESSERTS DEVELOPED WITH YELLOW PASSION FRUIT JUICE AND OLIGOFRUCTOSE;2008;PESQUISA;Departamento de Engenharia de Alimentos
2146;85f9c85f-5355-4401-aec5-362cc3b93ade,66e62613-b98f-477f-ac12-4d9a078bbd5f;CARACTERIZACAO E PROPRIEDADES DE ACIDO LACTOBIONICO EM MODELOS DE QUEIJOS;2012;PESQUISA;Departamento de Engenharia de Alimentos
2147;66e62613-b98f-477f-ac12-4d9a078bbd5f;I CURSO DE FABRICACAO DE QUEIJOS;2009;EXTENSAO;Departamento de Engenharia de Alimentos
2148;66e62613-b98f-477f-ac12-4d9a078bbd5f;IX CURSO DE EXTENSAO EM FABRICACAO DE QUEIJOS;2017;EXTENSAO;Departamento de Engenharia de Alimentos
2149;66e62613-b98f-477f-ac12-4d9a078bbd5f;XI CURSO DE EXTENSAO EM FABRICACAO DE QUEIJOS;2019;EXTENSAO;Departamento de Engenharia de Alimentos
2150;66e62613-b98f-477f-ac12-4d9a078bbd5f;CAPACITACAO PARA A PRODUCAO SEGURA DE QUEIJOS ARTESANAIS POR PEQUENOS PRODUTORES DA REGIAO DO VALE DO JIQUIRICA-BA;2020;EXTENSAO;Departamento de Engenharia de Alimentos
2151;66e62613-b98f-477f-ac12-4d9a078bbd5f;O LEITE NA REGIAO DO VALE DO JIQUIRICA-BA: UM ESTUDO DO PERFIL DE QUALIDADE E DE CONSUMO;2020;PESQUISA;Departamento de Engenharia de Alimentos
2152;66e62613-b98f-477f-ac12-4d9a078bbd5f;AVALIACAO DAS PRATICAS DE HIGIENE E DA QUALIDADE MICROBIOLOGICA DA AGUA UTILIZADA PARA PRODUCAO DE LEITE E DERIVADOS NA REGIAO DO VALE DO JIQUIRICA - BA;2020;PESQUISA;Departamento de Engenharia de Alimentos
2153;66e62613-b98f-477f-ac12-4d9a078bbd5f;DESENVOLVIMENTO DE PRODUTOS ALIMENTICIOS INOVADORES COMO FERRAMENTA DE ENSINO-APRENDIZAGEM NO CURSO TECNICO EM ALIMENTOS;2020;ENSINO;Departamento de Engenharia de Alimentos
2154;66e62613-b98f-477f-ac12-4d9a078bbd5f;CAPACITACAO DE PEQUENOS PRODUTORES PARA A MELHORIA DA QUALIDADE DO LEITE CRU E GERACAO DE RENDA NO MUNICIPIO DE IRAJUBA-BA;2021;EXTENSAO;Departamento de Engenharia de Alimentos
2155;66e62613-b98f-477f-ac12-4d9a078bbd5f;TECNOLOGIA SOCIAL DO LICURI;2022;EXTENSAO;Departamento de Engenharia de Alimentos
2156;66e62613-b98f-477f-ac12-4d9a078bbd5f;JIRAU DE SECAGEM: TECNOLOGIA SOCIAL PARA QUALIFICAR A CADEIA PRODUTIVA DO LICURI;2022;PESQUISA;Departamento de Engenharia de Alimentos
2157;66e62613-b98f-477f-ac12-4d9a078bbd5f;GRUPO DE PESQUISA EM MICROBIOLOGIA, CIENCIA E TECNOLOGIA DE ALIMENTOS DO IF BAIANO;2020;OUTRA;Departamento de Engenharia de Alimentos
2158;3c289230-f109-4f97-a075-05a9344cdaff;ESTUDO DAS PROPRIEDADES MECANICAS E TRIBOLOGICAS DE CARBONITRETOS DE ALUMINIO PRODUZIDOS POR IMPLANTACAO IONICA;2003;PESQUISA;Departamento de Física
2159;3c289230-f109-4f97-a075-05a9344cdaff;PROPRIEDADES OPTICAS E MORFOLOGICAS DE SRMOO4 DOPADOS COM IONS TERNARIOS;2011;PESQUISA;Departamento de Física
2160;3c289230-f109-4f97-a075-05a9344cdaff;INVESTIGACAO DAS PROPRIEDADES FOTOLUMINESCENTES E FOTOCATALITICAS DE POS DE BAWO4 E BAMOO4 PUROS E DOPADOS COM MN, CU E ZN;2012;PESQUISA;Departamento de Física
2161;3c289230-f109-4f97-a075-05a9344cdaff;ESTUDO DAS PROPRIEDADES OPTICAS E MORFOLOGICAS DE POS DE SRMOO4 PROCESSADOS EM SISTEMAS HIDROTERMICOS;2006;PESQUISA;Departamento de Física
2162;3c289230-f109-4f97-a075-05a9344cdaff;ESTUDO DA ESTABILIDADE TERMICA DE NANOCRISTAIS CERAMICOS;2015;PESQUISA;Departamento de Física
2163;3c289230-f109-4f97-a075-05a9344cdaff;NANOTECNOLOGIA NO CURSO TECNICO;2019;EXTENSAO;Departamento de Física
2164;3c289230-f109-4f97-a075-05a9344cdaff;INVESTIGACAO DAS PROPRIEDADES FOTOLUMINESCENTES, FOTOCATALITICAS E BACTERICIDAS DOS CRISTAIS PURO E MODIFICADOS DE (AG2-2XMEX)MOO4;2019;PESQUISA;Departamento de Física
2165;b7db4263-fd6d-4984-93ae-099b9a74c280;PROJETO DE EXTENSAO N 95/2021 - ACOMPANHAMENTO A PRATICA HOSPITALAR E METODOS DIAGNOSTICOS EM MEDICINA VETERINARIA - 1 SEMESTRE;2021;EXTENSAO;Departamento de Zootecnia
2166;b7db4263-fd6d-4984-93ae-099b9a74c280;PROJETO DE EXTENSAO N 54/2022 - ACOMPANHAMENTO A PRATICA HOSPITALAR E METODOS DIAGNOSTICOS EM MEDICINA VETERINARIA;2022;EXTENSAO;Departamento de Zootecnia
2167;b7db4263-fd6d-4984-93ae-099b9a74c280;PROJETO DE EXTENSAO N 359/2019;2020;EXTENSAO;Departamento de Zootecnia
2168;b53fefa5-d23f-41a5-8877-e9b10e47e571;INSTITUTO MUSTIDISCIPLINAR DE MATERIAIS POLIMERICOS - CNPQ/INSTITUTOS DO MILENIO;2005;PESQUISA;Departamento de Química
2169;1f0cfb04-640e-4617-a67c-d731af756131;EDUCACAO CIENTIFICA PARA CRIANCAS;2009;EXTENSAO;Departamento de Química
2170;b53fefa5-d23f-41a5-8877-e9b10e47e571;FORMACAO E CARACTERIZACAO DE MONOCAMADAS DE LANGMUIR E FILMES LANGMUIR-BLODGETT DE DERIVADOS DE CALIXARENOS;2007;PESQUISA;Departamento de Química
2171;b53fefa5-d23f-41a5-8877-e9b10e47e571;?PREPARACAO E CARACTERIZACAO DE NANOPARTICULAS METALICAS INCORPORADAS A UM POLIMERO INORGANICO PARA A UTILIZACAO EM BIOSSENSORES?;2010;PESQUISA;Departamento de Química
2172;b53fefa5-d23f-41a5-8877-e9b10e47e571;ESTUDO DE FILMES NANOESTRUTURADOS DE COMPOSTOS INORGANICOS: CARACTERIZACAO E APLICACOES EM UTILIZACAO EM SENSORES E BIOSSENSORES;2010;PESQUISA;Departamento de Química
2173;36eea99d-a8e5-4e75-a1c6-5a49b30bbb22,5bc06995-6c73-4959-b6ed-dc2268beb275,b53fefa5-d23f-41a5-8877-e9b10e47e571;DESENVOLVIMENTO DE IMUNOSSENSORES IMPEDIMETRICOS PARA O DIAGNOSTICO DE INFECCAO PELO VIRUS ZIKA;2016;PESQUISA;Departamento de Química
2174;b53fefa5-d23f-41a5-8877-e9b10e47e571;CARACTERIZACAO DA FORMACAO DE INTERFACES E SUPERFICIES NANOESTRUTURADAS ATRAVES DE IMAGENS MICROSCOPICAS E LEIS DE ESCALA DINAMICA;2009;PESQUISA;Departamento de Química
2175;b53fefa5-d23f-41a5-8877-e9b10e47e571;NOVOS ARRANJOS DE PESQUISA E INOVACAO - NAPI ELETRONICA ORGANICA;2024;PESQUISA;Departamento de Química
2176;8de913a0-d0f2-4444-b242-0216fbe8ddd1;EPIDEMIOLOGIA E MANEJO DE DOENCAS EM CULTURAS ANUAIS, FRUTIFERAS E OLERICOLAS;2015;PESQUISA;Departamento de Fitotecnia e Fitossanidade/DEFITO
2177;d55bc2ee-402e-4ce4-8315-6d8233945f9a;APRESENTACAO E DISCUSSAO DE VIDEOS CIENTIFICOS NO OBSERVATORIO ASTRONOMICO;2010;EXTENSAO;Departamento de Geociências
2178;d55bc2ee-402e-4ce4-8315-6d8233945f9a;TORNADOS NO PARANA;2019;PESQUISA;Departamento de Geociências
2179;d55bc2ee-402e-4ce4-8315-6d8233945f9a;GEODIVERSIDADE NA EDUCACAO 6A EDICAO - IDENTIFICACAO: 06856.19.02713.03;2020;EXTENSAO;Departamento de Geociências
