;id_professor;nome;anopubli;tipo;departamento
4412;95cd696e-296d-4874-bbd0-ff59f00f798e;O DIREITO AMBIENTAL COMO FERRAMENTA PARA O DESENVOLVIMENTO SUSTENTAVEL;2020;NACIONAL;Departamento de Geociências
4413;95cd696e-296d-4874-bbd0-ff59f00f798e;O USO DIDATICO DO MINERAL CRISOTILA EM AULAS DE GEOLOGIA;2020;NACIONAL;Departamento de Geociências
4414;95cd696e-296d-4874-bbd0-ff59f00f798e;CONSIDERACIONES SOBRE LOS CODIGOS FORESTALES BRASILENOS DE 1965 Y 2012;2021;NACIONAL;Departamento de Geociências
4415;211d0655-bea7-4dad-b0a5-b98fd60e5f47,95cd696e-296d-4874-bbd0-ff59f00f798e;A GEODIVERSIDADE DO SITIO GEOMORFOLOGICO CACHOEIRA DO RIO TAMANDUA, CARAMBEI, CAMPOS GERAIS DO PARANA;2021;NACIONAL;Departamento de Geociências
4416;95cd696e-296d-4874-bbd0-ff59f00f798e;ASPECTOS GEOLOGICOS DA BACIA DO RIO RONDA, PONTA GROSSA, PARANA;2022;NACIONAL;Departamento de Geociências
4417;95cd696e-296d-4874-bbd0-ff59f00f798e;O ETHOS DO PROGRESSO E OS DESASTRES AMBIENTAIS NO MUNDO MODERNO: UMA ANALISE DO SOCIALISMO SOVIETICO E DA CORTINA DE FERRO;2022;NACIONAL;Departamento de Geociências
4418;95cd696e-296d-4874-bbd0-ff59f00f798e;GESTION DE LOS RESIDUOS SOLIDOS URBANOS EN EL MUNICIPIO DE FOZ DO IGUACU: APROVECHAMIENTO Y OPORTUNIDADES;2023;NACIONAL;Departamento de Geociências
4419;95cd696e-296d-4874-bbd0-ff59f00f798e;CICLOTURISMO E POLITICAS PUBLICAS:;2022;NACIONAL;Departamento de Geociências
4420;29c10238-92b0-4f30-ad64-cba12bbab88d,95cd696e-296d-4874-bbd0-ff59f00f798e;AS PERSPECTIVAS TRADICIONAIS DA EDUCACAO AMBIENTAL NAS DIRETRIZES CURRICULARES DA EDUCACAO DO CAMPO DO PARANA: ENTRECRUZANDO CAMINHOS;2023;NACIONAL;Departamento de Geociências
4421;95cd696e-296d-4874-bbd0-ff59f00f798e;ANALISE DA RESERVA LEGAL EM PROPRIEDADES A SEREM LICENCIADAS PARA A ATIVIDADE DE PISCICULTURA NA REGIAO DO EXTREMO OESTE DO PARANA;2023;NACIONAL;Departamento de Geociências
